movie_title,username,numeric_rating,likes,language,comment
The Shawshank Redemption,f4b1b1,5.0,4,en,"Fear can hold you prisoner. Hope can set you free. The greatest tale of friendship ever put on screen. Absolutely one of the greatest films ever made, it has exceptional storytelling, casting and probably the best pacing I have ever seen. The Shawhank Redemption will remain as a landmark in movie history and will never be forgotten. A magnificent piece of fiction. My Top 50"
The Shawshank Redemption,hnuv,5.0,0,ar,فلم كلاسيكي يستحق المشاهددده بقووه التصوير والتمثيل والحوار كله متقن بدون مبالغة الفلم فيه رسالة قوية عن الأمل والتحمل، رهيب رهييب من البداية للنهاية ‏Absolutely cinema
The Shawshank Redemption,em_gonzxalezz,5.0,0,en,THE RATINGS EVERYWHERE ARE ALRIGHT.
The Shawshank Redemption,gostguy3,4.5,0,en,Great movie but a bit drawn out in some parts the movie could've probably been the same with a half hour or 45 minute shorter runtime.
The Shawshank Redemption,lisa_paxton,5.0,0,en,A wholesome movie about a guy who crawls through 500 yards of shit for his best friend
The Shawshank Redemption,spencerjas,5.0,0,en,Maybe prison isn’t that bad
The Shawshank Redemption,endersword46,5.0,0,en,"Slice of pure, gourmet CINEMA"
The Shawshank Redemption,danicadenag,5.0,0,no,Get busy living or get busy dying
The Shawshank Redemption,cosmocrator,5.0,0,es,"Si te cagan en la vida, más vale que seas un genio para recuperarte"
The Shawshank Redemption,lordlemons,5.0,2,en,i have a new appreciation for maine
The Shawshank Redemption,deviousdibbles,4.5,0,en,Only movie to make me cry
The Shawshank Redemption,zeeeeeeeen,4.5,0,en,I’m too old to be watching this just now for the first time but here we are. A lot more feel good than I thought it would be! I was so sure Andy would die in the end
The Shawshank Redemption,tormezgotul,5.0,0,es,"Una persona tan insulsa en cuanto a la crítica como yo, si opinara, estaría faltandole el respeto a semejante obra"
The Shawshank Redemption,razmerry,5.0,0,en,"""why do we have the exact same taste in old man yaoi."" - jockpriest, 2024"
The Shawshank Redemption,oliri,4.5,0,es,"Hermano que wea más buena!! Perfect ending, últimamente estoy muy llorona pa ver películas"
The Shawshank Redemption,august_wentz,5.0,5,en,I redemptioned all over the place
The Shawshank Redemption,mcd217,5.0,2,en,They’re just like me and Kat
The Shawshank Redemption,davinbroadhurst,4.5,1,en,2 hours of a masterclass of acting
The Shawshank Redemption,jazminhdzdz,5.0,0,es,"si pusiera un genessis de la peliculas, escogeria esta. Arte puro y de aqui sale las demas, porque solo esta para mi es perfecta. Solo la he visto una vez, y solo una vez la vere hasta que muera"
The Shawshank Redemption,ilovekeanu,5.0,1,en,crazy fucking movie
The Shawshank Redemption,waterh2o,5.0,0,en,Such a good movie. Sad i watched it so late. I think everyone should watch this movie
The Shawshank Redemption,icarito,4.0,4,en,"500 yards ???? 1500 feet ???? 18,000 inches ??????? 5 football fields ??????? just shy of half a mile ???"
The Shawshank Redemption,maggiemarkgraf,4.5,0,en,And still the last thought on my mind was Tim Robbins is 6’5”
The Shawshank Redemption,robomovies,5.0,0,en,"Greatest movie of all time in my opinion. Has there something so unsettling but peaceful about this movie. Very satisfying watch, and a very emotional ending."
The Shawshank Redemption,jldood,4.0,1,cy,Why i'm afraid of prison.
The Shawshank Redemption,blondewithbangs,5.0,0,de,GOAT
The Shawshank Redemption,jas0ndro,5.0,0,en,A great movie
The Shawshank Redemption,nahuelga,5.0,0,sl,Sublime
The Shawshank Redemption,asdrellaaa,5.0,0,es,que película más linda csm. me destrozó el alma de la manera más buena. lloreyllore
The Shawshank Redemption,calvaoo,5.0,0,en,Do I even have to say anithing?
The Shawshank Redemption,unostriker,4.5,2,en,I cannot believe I haven’t watched this before. A real fucking MOVIE with heart and characters and the best ending you could ask for. Perhaps the pinnacle of the “boys being friends” genre.
The Shawshank Redemption,yukishinkai,0.0,0,pt,"não sei o que dizer mas é vdd andy, a esperança é algo bom."
The Shawshank Redemption,aggggggy,3.0,0,en,Just wished that blonde guy would shut up
The Shawshank Redemption,hawigurmu,4.5,1,nl,I get it
The Shawshank Redemption,mohammedhakin,4.5,0,pt,"Ele conseguiu...Eles conseguiram sair de lá!!!! Manooo que filmaaaaaaaço do krl, é tão bom poder assistir um filme feliz que acabe sem parecer de você levou uns três socos na barriga ou com a mão na cabeça em choque, slk a cena dele arrancando a camisa na chuva e finalmente sentindo a liberdade depois de 19 anos preso por um crime que ele não fez, é cinema. Morgan Freeman é o GOAT e o Brooks também era, fiquei mó triste…"
The Shawshank Redemption,cheetounicorn,5.0,0,ro,Greatest movie oat
The Shawshank Redemption,erc444,4.5,0,en,"Must see before you die, plain and simple."
The Shawshank Redemption,konnerflynn,5.0,0,unknown,9.5
The Shawshank Redemption,jg567,4.5,1,en,If this happened today the warden could’ve just used TurboTax and saved some trouble
The Shawshank Redemption,helloclarizze,4.5,0,en,this watching had a “you should watch this while sleep deprived on a 3.5hr plane ride so you can cry at minimum 7 times during the movie” vibe
The Shawshank Redemption,gambittv,5.0,0,en,"More so than any of The Shawshank Redemption's technical accomplishments, its greatest strength is its ability to meet viewers, however they may be feeling, and leave them feeling undeniably hopeful by the time it ends. Darabont and company succeed in not only acknowledging that the world, and all its corrupt folks, works hard to rid people of hope while still reminding us that there is still good in the world to look forward to."
The Shawshank Redemption,imsss_el,5.0,0,ro,Absolute cinema 🙌🏽
The Shawshank Redemption,hhh777hhh12345,5.0,1,ar,"مشاهدة في وقت فقدت فيهِ الآمل ""الآمل شيئ جيد"" شكراً شاوشنك"
The Shawshank Redemption,jovencineasta,5.0,0,en,"Wow, one of the best movies in the world, incredible performances and the ending is very, very beautiful."
The Shawshank Redemption,nicregrub,5.0,0,en,Andy duffane he was my friedn i lvoe this movie alot so muchlets go happy ending
The Shawshank Redemption,rsklr,5.0,3,en,thank you Stephen King
The Shawshank Redemption,harrygrimesz_,5.0,0,en,"Best movie of all time no doubt. The greatest story you will ever witness. The story is great, the acting is amazing, directing is unbelievable, characters are very well developed and written with nothing but perfection, and it is just perfect. You are gonna want to skip past the scene where Andy is alone with a certain man."
The Shawshank Redemption,darksnack,5.0,0,fr,"Un chef d’œuvre, tout est parfait j’ai même pas les mots pour ce que je viens de voir. Juste bravo."
The Shawshank Redemption,plutoc06,4.5,3,en,"'Hope is a good thing, maybe the best of things. And a good thing never dies. 'I hope the Pacific is a blue as it is in my dreams.' (A beautiful film)."
The Shawshank Redemption,tiffwillis,4.0,0,nl,Deep.
The Shawshank Redemption,luisbaez097,5.0,1,es,probablemente lo mejor en lo que ha estado morgan freeman yo solo veo peak
The Shawshank Redemption,davidbarrera,5.0,0,es,Si no has visto está película es porque no sabes sobre cine.
The Shawshank Redemption,hallquiche,5.0,0,en,It's the greatest motion picture ever made. It's my favourite movie.
The Shawshank Redemption,dekosinn,5.0,0,en,"Might be the only movie where I've sat through it all without skipping and giving it %100 of my attention as I think it deserves it. Hell I even rented it just to watch it in high fidelity. The story-telling was done masterfully, never felt too rushed or too slow. A strong 9 to a light 10."
The Shawshank Redemption,voteforj,4.0,0,en,yes it is just like the family guy episode
The Shawshank Redemption,youse7,5.0,0,en,The highest rated movie for a reason
The Shawshank Redemption,hugocarre,5.0,0,es,"""Andy Dufresne, que se arrastró por un río de mierda y salió limpio al otro lado."""
The Shawshank Redemption,its_claire1611,5.0,0,en,One of those movies where you become so engrossed in the story it seems weird when it ends and you have to snap back to reality. I rewatch this with my dad ATLEAST once a year and I never get sick of it.
The Shawshank Redemption,mionew,4.0,18,en,I am not the same person I was 142 minutes ago
The Shawshank Redemption,khlps,5.0,0,en,"If you hate this movie,I hate you more."
The Shawshank Redemption,agray43050,5.0,0,en,Andy Dufresne is a great name
The Shawshank Redemption,kims_muncher,4.0,0,id,Peak peak peak
The Shawshank Redemption,josyv,5.0,0,en,yesss andyyy
The Shawshank Redemption,giacobbeperini,0.0,0,it,Mi sa che uno di sti giorni faccio la brooksata
The Shawshank Redemption,hermilyy,5.0,0,no,i hope…
The Shawshank Redemption,rollinrona,0.0,0,en,Behind every successful woman is a huge tunnel to freedom
The Shawshank Redemption,beccaeliz,5.0,0,en,My dad's favourite film and now a favourite of mine. I have never known a film to so purely distill the feeling of hope and the will of human perseverance. It captures your full attention from beginning to end.
The Shawshank Redemption,jorge_vkc4,4.0,0,es,"CADENA PERPETUA Poco que decir de esta obra maestra que no se haya dicho ya. Cuando una película que dura mas de dos horas no se hace larga es porque esta bien hecha. Las interpretaciones no pueden ser más convincentes, realmente consigues empatizar con los personajes. Los planos perfectos, cuidados al milímetro. Y el guión muy bien estructurado, difícil encontrar alguna pega. Es una de esas películas que te hacen pensar."
The Shawshank Redemption,framesbyyash,5.0,0,en,its crazy that they didn't got an oscar for the movie
The Shawshank Redemption,carlosaurio_rex,5.0,0,es,Cracklos estuvo aquí
The Shawshank Redemption,camiduk,4.5,0,en,Brooks was here And so was Red hermosa <3
The Shawshank Redemption,d3adpoetz,5.0,0,et,i just love humans
The Shawshank Redemption,josh_adams99,1.5,0,en,"I believe it was the great Garth Marenghi who said “I know writers who use subtext, and they’re all cowards” This is the overhyped film ever…"
The Shawshank Redemption,ardaxzz,5.0,0,en,"Red : ""Hope is a dangerous thing. Hope can drive a man insane"" Andy: ""Hope is a good thing, maybe the best of things, and no good thing ever dies."" That was the best movie i ever watched. I can literally say that this movie is the best movie i ever watched. The atmosphere is fantastic. I understood very clearly what the life of prisoners in prison is like, how they think, how difficult a process they go through. Andy…"
The Shawshank Redemption,janmontana,4.5,0,it,A special movie
The Shawshank Redemption,hailoush,3.5,0,fr,Enft le titres en français il spoil
The Shawshank Redemption,olilasenby436,5.0,1,fr,Dam I could use some apple pie rn
The Shawshank Redemption,cov008,5.0,0,en,"""Hope is a good thing, maybe the best of things, and no good thing ever dies"" Peliculón."
The Shawshank Redemption,marafonas,5.0,0,en,The best movie ever.
The Shawshank Redemption,daholygrail,4.5,0,en,OMFG WHY DID I PUT THIS MOVIE OFF FOR SO LONG. I honestly thought it was gonna be some overrated sob fest BUT IT IS NOT ITS EXCELLENT!!!!!
The Shawshank Redemption,rubenschouten,4.5,0,no,Get busy living or get bus dying
The Shawshank Redemption,rynrynryn,5.0,1,en,My uterus and my back are killing me and this was a wonderful distraction. I love these epic dramas that you can lose yourself in for an afternoon. If anyone has recs for other films like this and Goodfellas lmk. Shawshank will persevere as one of the greats. I did a survey and 70% of the people in my family said it was their favorite movie. So maybe it’s in my blood.
The Shawshank Redemption,miiichele,5.0,0,pt,Simplesmente um dos melhores filmes.
The Shawshank Redemption,jerusalemjames,5.0,0,tl,"amazing so amazing and ending, amazing"
The Shawshank Redemption,ary7an,5.0,0,en,"Maybe one of the greatest movies ever made in the planet, with lots of messages which are needed in our lives."
The Shawshank Redemption,thnk,5.0,0,en,"From a beginning of hard knocks to a beautiful end, a true masterpiece of storytelling. Acting is exceptional!"
The Shawshank Redemption,suni_lee_glazer,5.0,0,hr,kljuc je i Bibliiji
The Shawshank Redemption,xx__oil__xx,1.0,0,en,Rip off of every prison movie ever. What a joke. They stole the story from prison break but did it worse.
The Shawshank Redemption,lucagra163,4.0,0,en,gute story
The Shawshank Redemption,mayumisleep,5.0,2,pt,"acho que tudo se resume a uma escolha bem simples ocupasse de viver ou ocupasse de morrer puta que pariu um dos melhores filmes que eu assisti esse ano, o enredo dele, cinematográfia, os personagens me emocionei demais, ficou na minha alma esse filme não deixe sua esperança morrer, esperança é algo bom e coisas boas não morrem"
The Shawshank Redemption,viiictorya,5.0,0,es,"Ha sido como verla por primera vez, yo creo que ha sido el evento canónico de mi hermana"
The Shawshank Redemption,viiictorya,5.0,0,lt,Dios
The Shawshank Redemption,chelseammc,5.0,0,en,Only time I felt ok cheering for the white guy
The Shawshank Redemption,zv4,4.5,0,ar,الامل شي جميل
The Shawshank Redemption,safa17,5.0,0,en,Easily in my top 5 favourite movies of all time
The Shawshank Redemption,iplo,4.0,0,fr,mon rêve de ramper dans 1km de merde comme lui
The Shawshank Redemption,gnln,5.0,0,en,"in the words of my dad, “one of the greatest movies ever made” and i think it definitely rises to that title. it is so renowned for a reason, missing out if you haven’t watched."
The Shawshank Redemption,meisluke7,5.0,0,en,"“Hope is a dangerous thing. Hope can drive a man insane. There are very few film I consider perfect, I now have another addition to that list. It’s just incredible"
The Shawshank Redemption,abigail_j_,4.5,0,en,a sign of a good film is when it leaves you with a surge of motivation and appreciation for your life
The Shawshank Redemption,bigdaddy030,5.0,0,en,Goated Sunday morning film.
The Shawshank Redemption,boywonderx,5.0,0,en,Crushing pilsners on the roof is cool no matter where you are
The Shawshank Redemption,gak03,4.0,0,en,"Pleasantly surprised, super satisfying ending"
The Shawshank Redemption,tomdgrnnn,4.0,3,fr,"Je suis une personne qui aime particulièrement les œuvres artistique complexes , et cela sur  n’importe quel support. Et donc (par manque de maturité) j’ai assez facilement considéré la simplicité comme peu intéressante en négligeant son intérêt. J’ai récemment commencé à me poser des questions sur l’importance de celle si et en quoi cette simplicité vaut autant que la complexité. J’ai écrit , regardé et écouté des choses se rapprochant de ce thème là. J’expose donc  ma réflexion sur les…"
The Shawshank Redemption,harvthemarv,5.0,1,no,“Get busy living or get busy dying”
The Shawshank Redemption,sisooo_,5.0,0,es,"Hope is a good thing, maybe the best of things, and no good thing ever dies. Debe ser la 6ta vez que veo esta película en 4 años, y nunca falla en llegarme al corazón y sacarme una lágrima. Desde que tengo 15 años, ha sido mi película favorita, y creo que lo será por siempre. Esta película es maravillosa, magnífica. La historia, la cinematografía, los personajes... Tim Robbins como Andy Dufresne es excelente, lo admiro muchísimo. La hermosa amistad que se formó entre Andy y Red es bellísima, genuina. Deseo poder disfrutar de este film por muchos años más."
The Shawshank Redemption,lluuhh,4.5,0,nl,Hopeeee
The Shawshank Redemption,viewvanan,4.0,0,en,This film left something with me
The Shawshank Redemption,garfello,5.0,1,en,"Somehow have never seen this, but better late than never. Every bit as heart wrenching and uplifting as its reputation led me to believe, and even then some. Left me completely awestruck at the end. I watched this on a 6 hour flight and couldn’t watch anything else after, I could only just sit with it and take a little nap after. One of the greatest and most majestic pieces of art ever crafted by human hands."
The Shawshank Redemption,sophisimu,5.0,0,es,"En verdad si pudiera decir las emociones que me transmitió esta película, no acabaría, toda la película fue mi escena favorita, el abrazo del final fue lo que esperé durante toda la película."
The Shawshank Redemption,javierlopez17,5.0,1,es,"peliculon, muy de acuerdo con el señor marqués, q me recomendó esta magnífica pieza cinematográfica. No me esperaba para nada que la película acabase así, me ha gustado mucho como Red narra la película, sin duda muy recomendable. Añadir que el director dedica esta película a un amigo suyo que falleció antes de su salida. Me ha encantado como el personaje evoluciona dentro de la prisión, y como persigue su objetivo por más de 18 años, nose si alguien sería capaz de hacer eso. BRAVO!"
The Shawshank Redemption,ethix_,5.0,0,fr,"Je crois que ce film est un remède, je le place dans les films à regarder quand le moral est bad"
The Shawshank Redemption,toriizsa,5.0,0,cy,did in fact cry
The Shawshank Redemption,oscarwormuth,0.0,0,en,Seems like the conclusion of this film is that being a grocery bagger is worse than prison…
The Shawshank Redemption,danstrydom,5.0,0,en,Took me way too long to watch this. Pretty much a perfect movie. Andy Dufresne deserved to escape solely for his ability to crawl through literal shit
The Shawshank Redemption,mrmanu_offi,5.0,2,es,"Wow, que puedo decir, realmente me ha dejado pensativo. No conectaba tanto con una película desde el mes pasado con el show de thruman, película que me dejó poso por al menos un par de semanas"
The Shawshank Redemption,rsol333,5.0,0,af,no words
The Shawshank Redemption,deathscape56,5.0,0,en,Payoff and patience
The Shawshank Redemption,luvlexx,5.0,0,en,everyone needs to watch this movie at least once
The Shawshank Redemption,alejoccccc,5.0,1,es,Sigo sin procesar cm es tan increible ese man Amo esta película
The Shawshank Redemption,olive1231,5.0,0,pl,"Wow, just wow"
The Shawshank Redemption,jennatregear,5.0,0,en,Made the boyf watch finally
The Shawshank Redemption,soup9777,5.0,0,en,"The movie was fantastic, and so was the book + the characters were cast perfectly. I still hated Norton and wish he didn’t have an easy way out, but oh my gosh SOME SPOILERS ————————————— I love that Andy and Red reunite in the end it made me so happy i’m actually crying. I can genuinely say this is a new favorite movie/book of mine!!! (Adding this part to please my film teacher lol): The crane shot while Andy was standing…"
The Shawshank Redemption,md7e,5.0,0,af,Brooks was here 🕊️
The Shawshank Redemption,vpennach,4.5,0,en,simply a great well told story
The Shawshank Redemption,jclarkdickson,5.0,0,en,Stands the test of time. Amazing story too bad the sisters got him for a couple of years!
The Shawshank Redemption,hrajput,4.5,0,en,the full metal alchemist brotherhood of movies. you can show it to someone who has never watched a movie before and even they'll love it
The Shawshank Redemption,zappazoowee,0.5,0,nl,Haven’t seen it
The Shawshank Redemption,punxakonniephil,5.0,0,en,really very good
The Shawshank Redemption,jihoonsauc,4.0,0,en,Its good
The Shawshank Redemption,brodie_38,5.0,0,pl,Wowza
The Shawshank Redemption,bethmckenzie1,5.0,0,en,Holy shit that was a lot of emotions.
The Shawshank Redemption,usernotfound828,5.0,0,en,"perfect ""remember Red, hope is a good thing, maybe the best of things, and no good thing ever dies."""
The Shawshank Redemption,ambarnamy,5.0,0,es,Fue una película que al inicio resulta pesada por las experiencias tan violentas en la promisión y en la confusión del caso. Pero una vez uno entendió por donde se encamina termina disfrutando todo
The Shawshank Redemption,cinephile_me66,5.0,0,en,"ONE OF MY FAVOURITE MOVIES OF ALL TIME.... If you are going through a really down time, then watch this movie. You won't regret after watching this movie. This movie will change your life for sure. I had watched this movie when I was mentally depressed and confused about my life. After watching, this movie really made me mentally strong and this changed the perspectives about life....."
The Shawshank Redemption,mariiipitrez,4.5,1,af,dad’s got good taste
The Shawshank Redemption,shirow,4.5,0,fr,à l’époque ils avaient pas de ps4 dans les prisons enfin bref excellent sinon
The Shawshank Redemption,masonking25,5.0,0,en,One of the greatest movies top 10 in my book
The Shawshank Redemption,gabe55011,5.0,0,pt,"Um Sonho de Liberdade é perfeito. Tudo nesse filme é bom, elenco de atores, plot twists incríveis, personagens bem construídos, história maravilhosa e final espetacular. Um Sonho de Liberdade tem uma das reviravoltas mais incríveis dos filmes, quando é revelado que o protagonista estava todo tempo passado na penitenciária tramando para fugir, ao longo da obra tem vários indícios disso, que culminam em uma descoberta maravilhosa. O final mostra a importância da esperança e apresenta um reencontro emocionante dos dois…"
The Shawshank Redemption,alan73,5.0,0,en,One of the best movies ever
The Shawshank Redemption,1qqwo,5.0,3,ar,الخلاص من شاوشانك فلم رائع جدا عن مصرفي يتم اتهامه بجريمة قتل زوجته فكيف يتعايش مع حياته الجديده بالسجن؟ الفلم نجح في أنه يدخلك بجو مع الشخصيات وعلاقة الاثنين اندي و ريد اللي كانت رهيبه بكل صراحه أداء مذهل من مورغان فريمان و تصوير ممتاز الإخراج واجهة فيه مشاكل لأن كل شي تقريبا كان متوقع لكن هاذي حلاوة الفلم مو لازم اي شي يكون معقد عشان نستمتع في مرات الأشياء البسيطه تكون أفضل فلم الخلاص من شاوشانك هو تعريف معنى ايكونيك 5/5
The Shawshank Redemption,olgaa177,5.0,0,es,estoy llorando muchísimo que preciosidad de peli y qué buena
The Shawshank Redemption,listillo20,5.0,0,hu,Holy
The Shawshank Redemption,mariiaarsch,5.0,0,ca,el final 🙌
The Shawshank Redemption,losxjenna,4.5,3,en,this was BEAUTIFUL
The Shawshank Redemption,sfux24,5.0,0,ar,فلم رائع جدا من حيث كل الاشياء اداء الممثلين اداء لا يعلى عليه فلم متكامل من حيث كل شي من بداية ونهاية جبارة
The Shawshank Redemption,deep42,5.0,0,en,I understand the hype
The Shawshank Redemption,nunonobre,5.0,0,pt,Um filme que nos enche o coraçao onde nos diz sem palavras o significado de esperançak e aquele plot twist no final é só incrivel amei.
The Shawshank Redemption,richardord_04,5.0,4,en,There's just something about finally watching a critically acclaimed film that's been on my watchlist for years and it genuinely deserving 5 stars... But it doesn't stop me from constantly procrastinating watching these big ones.
The Shawshank Redemption,readyplayer111,4.0,1,en,Changed my perspective on prison life and parole. Very heavy at times but the small moments of peace admist the injustice and brutality are beautiful.
The Shawshank Redemption,jamesssr,5.0,0,unknown,♡
The Shawshank Redemption,alexscht,4.5,0,fi,Cultissime
The Shawshank Redemption,4spen,4.0,1,en,"I now have a new perspective on prisoners. I guess it never dawned on me how messed up the system is, like of course I knew but I didn't take it into account. I loved this movie because the acting didn't feel like acting and the storyline was just 👏👏 brooks 😢😢"
The Shawshank Redemption,kulesk,4.0,0,af,Who doesn’t like this movie??
The Shawshank Redemption,jezzatab,4.0,1,en,I’m sure I got shanked by that film
The Shawshank Redemption,dahrok117,5.0,0,en,Five stars is too low of a rating for this. Alexandre Dumbass wishes he could get a rating for The Count of Monte Crisco.
The Shawshank Redemption,lankeysam,5.0,0,en,"One of the great movies - great story, cast, plot - could rewatch 100 times"
The Shawshank Redemption,evelynsbk,3.5,0,no,pretty interesting
The Shawshank Redemption,tim_hogan123,5.0,0,en,One of the most inspiring and powerful pictures out there!
The Shawshank Redemption,idooo,5.0,0,en,"i know people calling this film so overated, but it still one of the best movie i ever seen... yeah morgan freeman still a fucking awesome actor"
The Shawshank Redemption,albiecornforth,5.0,1,en,i swr mogan freeman always plays the same character
The Shawshank Redemption,psiko,5.0,3,en,"Watching this on the plane to Zihuatanejo…..we made it, Dad"
The Shawshank Redemption,winstonwei,5.0,0,ko,第四好的電影體驗
The Shawshank Redemption,openwider,4.0,11,en,"“hope is a dangerous thing, hope can drive a man insane” This film encapsulates the reality of prison perfectly unlike all the other over dramatic Hollywood films."
The Shawshank Redemption,gaelhomar,4.5,0,ca,molt top m dormir una mica pero després el final molt bo
The Shawshank Redemption,wannabeartist,4.5,0,fr,"brilliant, just brilliant"
The Shawshank Redemption,theharrymile,5.0,1,en,"9.99 So close to 10/10 of forest gump did not exist this world be. I will review more films then rewatch and then it will sure be a 10/10. Every aspect of this film was brilliant, start, middle and end not a dull moment and the end was 10/10 and the narrating was also great. Fantastic storyline too. Love this film."
The Shawshank Redemption,qusay10,5.0,0,ar,"الأمل شيء جيد ربما يكون أفضل الأشياء الأشياء الجميلة لاتموت.. ""the Shawshank Redemption"""
The Shawshank Redemption,danycinesoul,5.0,0,af,"one word ""mindblowing""."
The Shawshank Redemption,foebfoeb,5.0,1,en,"I spent 10 minutes thinking about what to write, I thought of fuck all so. 👍🎥"
The Shawshank Redemption,min9yuv_k,3.5,0,en,"sometimes, freedom is not freedom at all. -Brooks was here"
The Shawshank Redemption,znsissphalerite,5.0,0,en,"Beautifully written, explores all the psychological aspects of prison, freedom, and human nature. Masterful storytelling, strong, relatable characters, and powerful performances make it completely worth the time."
The Shawshank Redemption,jackunc14,5.0,0,sk,My favorite movie
The Shawshank Redemption,mtoemi,4.5,0,sv,Detat va peak 😇. Känner mig som en riktig filmbro har typ setttvå sånna filmer men asså de är bara o trust the process ska kolla massa babgers wowoiwiwiwiw😋😝
The Shawshank Redemption,aiw_168,4.5,0,en,“I guess I just miss my friend” I’m sobbing Also Brooks 😭😭😭
The Shawshank Redemption,teasnorterr,5.0,1,en,Still one of the best endings I’ve seen
The Shawshank Redemption,bazaruto,5.0,0,en,"I've wondered for so long why this movie has had the reputation of being the most audience-beloved film ever made, until I finally watched it for the first time. The Shawshank Redemption is simply the ultimate antidepressant film. It has an admittedly very simple and digestible message, but that doesn't mean that that message isn't important. And I know I've made a similar point with Paddington 2 (which I can now clearly see is very influenced by this film), but…"
The Shawshank Redemption,aisyah_andi,4.0,0,en,I kinda forget how was it. But this is one of a good movies.
The Shawshank Redemption,ffj238,5.0,0,zh-tw,《刺激1995》（為什麼！！！） 跟我想的完全不一樣 好想把所有記憶洗掉從零看始看 觀影體驗一定很讚 實際在泰坦廳看到那個畫面真的很想站起來喝采鼓掌 聽聞許久終於見到本人真是感動 全片最不合理的大概就是為什麼要陰會計 會計耶！這人真的有腦嗎
The Shawshank Redemption,snowfrost,0.0,6,en,"my mother never understood why i watch so many movies, but how do you explain to a non-cinema lover that this is the only way (besides books) for me to have lived 20 years in prison within just 2 and a half hours? I am trading my time in my real life to live twice as many different lives and experiences than I could ever have without films. I love the cinema and I love movies. It is the only…"
The Shawshank Redemption,a_gindhart,5.0,0,en,I love this adaption of the book from Stephen King. They really managed to capture the cruel and emotional moments of the movie! One of my favourites!
The Shawshank Redemption,deadcrumb,5.0,0,en,i love this soo muchh everything about it is good definitely worth the hype 10/10
The Shawshank Redemption,iammoiz,3.0,0,en,"I was so happy they met at the end, the old guy offing himself was sad, good movie, liked the references to Christianity."
The Shawshank Redemption,gurraburra06,5.0,0,pt,Bra film
The Shawshank Redemption,landonstevens,5.0,0,en,"Possibly the greatest movie ever made. Tim Robbins has a great performance as an innocent man trapped in a situation not meant for someone like him. However, he still perseveres and uses his time in prison to help the other convicts around him. Morgan Freeman does a terrific job playing a guilty, yet likable character. The movie does a wonderful job humanizing all of the inmates, displaying very harsh realities, such as prison rape, false imprisonment, abuse from the guards in power to the helpless prisoners, and the complexities of the world seen by incarcerated people. Absolutely fantastic movie about hope and the desire for freedom."
The Shawshank Redemption,myle0505,5.0,0,en,"One word for this movie. MASTERPIECE. ""Get busy living or get busy dying"" That's a good line."
The Shawshank Redemption,danielbaggott,5.0,0,en,9.8/10 watched it again too soon
The Shawshank Redemption,oscarpaul,5.0,0,it,Impressive Pretty damn good
The Shawshank Redemption,tomaswilliamson,4.5,1,en,Gotta think Andy cooked up that “prison made a crook” line weeks ahead of time and waited to drop it on Red. Absolutely nailed it
The Shawshank Redemption,tomaswilliamson,5.0,0,en,I should rewatch this more often
The Shawshank Redemption,lumenfade,4.0,0,en,It was before tiktok so of course he built a tunnel
The Shawshank Redemption,milkeiway,4.0,0,en,one of the best movie endings i've ever watched
The Shawshank Redemption,emrento,5.0,0,en,It will always remain the best.
The Shawshank Redemption,alemola,4.5,0,es,Buena película y no se hace pesada aunque dure 2 horas y media
The Shawshank Redemption,alemola,4.5,0,es,Buena película y no se hace pesada aunque dure 2 horas y media
The Shawshank Redemption,ry1ey,5.0,0,unknown,9.7/10
The Shawshank Redemption,amberwln,5.0,0,en,some birds aren’t meant to be caged
The Shawshank Redemption,erenadoo,3.5,0,en,overrated.
The Shawshank Redemption,pat_sheplee,4.5,1,en,Holds up well
The Shawshank Redemption,lolkb511,4.0,0,en,"any movie that portrays the justice system, criminality and prisons in a realistic (negative obvi) light is already a win for me. other aspects of their depiction (ie violence) made me uncomfortable, but whether that was unreasonable or not, i’m not sure. andy was a good protag, i liked his library ambitions and his rebellious spirit, and the ending was TERRIFIC. morgan freeman ate as per… brooks’ death fucked me up (but it was great). the speech red gave in…"
The Shawshank Redemption,racingtoend,4.5,0,en,"dream prison fantasy, might come in handy soon seeing the my life is going on"
The Shawshank Redemption,ilaydasrdr,5.0,2,tr,eski flörtüm önermişti çok iyi film entellektüel gözükmek için şu sıralar tüm flörtlerime öneriyorum
The Shawshank Redemption,graysonaceson,4.0,0,en,Goddamn. God. Great movie
The Shawshank Redemption,zepequenoo,5.0,0,es,cómo vas a vivir así de relajado be fr
The Shawshank Redemption,sirtomatoman,4.0,0,en,"Probably not the best film of all time, but bloody good."
The Shawshank Redemption,aelmansyy,5.0,0,ro,Masterpiece
The Shawshank Redemption,madeleines2001,5.0,0,en,thank you virgin australia for giving me the opportunity to weep on my flight and truly take in this masterpiece. ENCORE. 5 stary stars from me xxx
The Shawshank Redemption,lagosjuniors,5.0,0,en,The only consensus top 5 that did not fall short of lofty expectations. Potentially the 🐐
The Shawshank Redemption,danefron,5.0,0,et,Absolute sinemah
The Shawshank Redemption,siriuslyblackk,4.5,0,en,the warden did tommy horribly
The Shawshank Redemption,hirobotiny,5.0,0,it,Stupendo finale 🥹
The Shawshank Redemption,keirealuwi,5.0,0,so,"soooo good, would def watch again"
The Shawshank Redemption,hejmicza,5.0,0,pl,szczyt kinematografii
The Shawshank Redemption,harbyverse,5.0,0,en,"sometimes freedom isn’t about breaking chains, it’s about digging through crap (literally and metaphorically) and choosing yourself"
