movie_title,username,numeric_rating,likes,language,comment
2001: A Space Odyssey,nvav,1.0,1,fr,"Bah c’était long + j’ai rien compris. Non sah nul a chier, 1 étoile pour la scène des singes. En plus c’est tellementttttt inspiré de Interstellar 🤣🤣🤣"
2001: A Space Odyssey,lizcine,5.0,2,fr,"le film a presque 6 0 a n s..?! visuellement, les couleurs et les jeux de lumières sont étincelants, comme celui sur l’acteur dans la capsule, c’est superbe ! d’ailleurs il est très juste et a un regard vraiment prenant… le son ! j’ai rarement été autant dans l’immersion d’un film que dans celui-ci, j’ai TOUT ressenti, surtout la tension qui est si bien exécutée? et cette musique… sûrement la plus connue de l’histoire du cinéma… les costumes sont également géniaux… et les plans de caméra … j’étais FOLLE face au génie de kubrick… l’une des plus grosses claques cinématographiques de ma vie."
2001: A Space Odyssey,premiseseeker,4.0,0,en,To humanity and beyond
2001: A Space Odyssey,williamt3ssier,5.0,0,fr,On peut pas faire confiance aux Hal. Qu'il soit une AI ou le gérant d'une ferme aux jouets.
2001: A Space Odyssey,sunnysunee,5.0,2,fr,"Des ANNÉES que je rêvais de revoir ce film au cinéma et ça y est mon rêve est enfin exaucé (mon papa est JALOUX) Ça change pas, cest juste toujours l'une des meilleures œuvres qui existe dans le cinéma, faire un film aussi beau, aussi avant gardiste, aussi impressionnant il y a presque SOIXANTE ANS ça relève à la fois de la folie et du génie à mes yeux. C'est juste une immersion absolue tout est bon, les acteurs, le…"
2001: A Space Odyssey,piercen,1.0,0,en,Worst movie in my humble opinion. Only one star for the magnificent concepts it brought to the sci-fi film table.
2001: A Space Odyssey,m_truelle,2.5,0,fr,J'ai rarement autant rien compris !
2001: A Space Odyssey,gaetan_25_,5.0,0,fr,Hé les cosmonautes c'est les power rangers ou quoi là ?
2001: A Space Odyssey,mr_pigstone,5.0,1,en,"When people ask me what’s my favourite movie, I always reply that luckily there are plenty, not just one. But when they force me to name one, I always name 2001 A Space Odyssey."
2001: A Space Odyssey,ivynighteyes,4.0,2,en,2 extra stars for gorgeous visual effects and creativity but i will not watch this again for a very long time
2001: A Space Odyssey,urbaniste,5.0,1,en,The most 1* 5* I’ve ever seen. Probably down to human error
2001: A Space Odyssey,mariaaaaam1123,3.0,1,en,"Literally the most useless 2,5 hours of my life. Nothing happened at allllllll. characters started to talk after an hour of pure nothingness. Idk what ppl thought in 1968 but in 2025…."
2001: A Space Odyssey,chrysa1618,4.0,0,en,Speechless poetry I would name this film if I could. Such a beautiful movie. Kubrick was such a genius. Highly respect for him
2001: A Space Odyssey,woutshappening,4.0,5,en,Day 39 of my challenge: 1968 letterboxd.com/woutshappening/list/watching-a-movie-from-each-year-challenge/ Wow! Where do I even begin with this one. If you had told me this film came out today I would have believed you. To create something unique and ground-breaking like this in 1968 in insane. Imagine what it was like going to the theatres in 68 and experiencing something like this for the first time. I'm not even going to begin to summarize the story because I simply can't. Yes it was…
2001: A Space Odyssey,puddingking,3.0,1,en,"Some really good visuals, great sound, the cosmic horror type shit was good. But like, can I get a single emotion from anyone? Or someone that isn't a white man? Like obviously gotta respect it as a formative entry to my favourite genre and I should consider it in the context of it's time like all influencial films. But I will never watch this film again"
2001: A Space Odyssey,samgater,5.0,0,en,Mind blowing
2001: A Space Odyssey,scottxzs,4.0,0,pt,"Um ótimo filme, a história por trás de tudo é bastante interessante e intrigante, fazendo você querer assistir mais e mais"
2001: A Space Odyssey,adrianaalbrnz,5.0,0,es,"No vi 2001 A Space Odyssey, la experimenté. Stanley Kubrick no hizo una película, hizo un ritual cinematográfico, una meditación existencial envuelta en luz estelar y silencios inquietantes. No hay diálogos innecesarios ni respuestas fáciles. Solo preguntas. Preguntas sobre la inteligencia, la evolución y el significado de nuestra existencia en un universo que no nos necesita. Visualmente, es un milagro. Cada encuadre es tan preciso que parece diseñado por una conciencia superior. La dirección de arte no solo crea el…"
2001: A Space Odyssey,econdes,4.0,0,es,Esto es cine joder🚬🚬🚬 Le he dado 4 estrellas por la fotografía porque no me he enterado de una mierda. Lo he visto con mi yaya así que es un plus.
2001: A Space Odyssey,facuamato,4.0,0,fr,Walle es mejor
2001: A Space Odyssey,qaedi,4.5,1,ar,رجعة عدت الفلم لان اول مشاهدة الي جانت غير موفقة وحسيت نفسي ضلمة ستانلي كيوبرك انتج الفلم اله بس لنفسة فقط نضرته عن تطور العالم والبشرية بداية الفلم حوالي 20 دقيقة فقط لمجموعة من القردة شلون متعايشين مع بعضهم وشلون ياكلون ويقضون يومهم وبعدها المشهدي المفضل الي بالفلم قرد يحمل بيده عظمة ويرميها للأعلى وبعدها فورا يظهر مركبة في الفضاء تشبه الى حد كبير شكل العظم هذا هو التطور بنظر ستانلي كيوبرك الاغلب يعروفون كيوبرك شخص ملحد ويؤمن بنظرية التطور…
2001: A Space Odyssey,lizzyklaver,4.0,1,en,i don’t think i’ve ever smoked that much in my life and this movie was what i needed
2001: A Space Odyssey,qeorqe,0.0,1,en,Hmmm… … hmmmmmmmm… pretty incredible for what it is/when it was made! The space odyssey itself is sensational; in theory one need not say anything more. In practice I think the spiritual message of the film through the first (as much as??) half an hour and the last (as much again??) half an hour is a little too spiritual and whacky. But maybe that’s its charm.
2001: A Space Odyssey,cozy_david,3.0,0,de,Interstellar wäre gern
2001: A Space Odyssey,tanerkazim,2.0,0,tr,"o zamanın şartlarına göre mi yorumlamak lazım bilmiyorum, şuan izleyince yaptık çünkü yapabiliyoruz tadında oldu"
2001: A Space Odyssey,adryanrb,4.0,3,pt,"Um filme perfeito porém complexo. Essa foi a obra que talvez mais me cativou, apesar de ter uma apresentação bem lenta não deixa a desejar em momento algum, acredito que a maioria do publico que não gostou do filme não teve a capacidade de compreender 100% daquilo que foi retratado, confesso que fui atrás de entender tudo através de videos e até mesmo do livro (que recomendo muito). Pensar que tudo isso foi escrito e feito a 57 anos atrás…"
2001: A Space Odyssey,noramoor,4.5,0,et,"Mulle ei mahu pähe, kuidas Kubrick selle filmi 1968. aastal tegi, see oli ikka omast ajast väga ees."
2001: A Space Odyssey,bustedcigs,4.5,0,en,The fact they made space look like this in 1968 is insane
2001: A Space Odyssey,senatormeow,5.0,7,af,movie bangs
2001: A Space Odyssey,rorangelsv,3.0,0,pt,me dormí
2001: A Space Odyssey,parkerflynn,2.0,0,en,"Cool cinematography for its time, but way too slow imo. Overglazed"
2001: A Space Odyssey,remitherat04,4.5,0,en,"9 The most visually stunning and artistic film I’ve ever had the pleasure of watching. The opening is so impactful, I love the still camera shots of the landscape just really giving us time to take it in. I was in awe of the dawn of man sequence, it’s so bold and incredibly directed. It was also suspenseful and mysterious with the arrival of this peculiar, futuristic object. I think the art direction for showing the first step of evolution…"
2001: A Space Odyssey,joaoalmeida20,5.0,0,en,"""I am putting myself to the fullest possible use, which is all I think that any conscious entity can ever hope to do."" Hal 9000"
2001: A Space Odyssey,krbaker20,5.0,0,en,"Eeriest, most atmospheric film I’ve ever seen. I can’t imagine what people felt watching this in theaters in the 60’s."
2001: A Space Odyssey,ivan_deyisus,5.0,1,es,Considerando a agregarla a mi lista de favs porque nmms con la puta experiencia visual y auditiva. Te odio Hal. *Sonidos de chango pegándole al monolito*
2001: A Space Odyssey,georgedavisss,2.0,0,en,Solidly under whelming! Felt like it took way too long to actually get to the point. I do think always being told this is amazing has spoilt some of the charm. Also why was there like 10 minutes on breathing noises.. like why?? This is however an amazing example pre-cgi space movies!
2001: A Space Odyssey,steveaaron,3.5,0,en,"Would've def been the 'Interstellar' of its time. Fast-paced sci-fi lover? Not for you. Wanna have a long talk about philosophy and human existence and the meaning of the universe? Have a seat. Too Long; Didn't read? Imagine ChatGPT saying no/arguing/sabotaging you... personally. Yeah, you get the gist of it :)"
2001: A Space Odyssey,bookietalibandr,3.5,0,en,"Honestly just visually appealing, this doesn’t really go anywhere. First time watch and I have to say it’s overrated. I saw a lot of people comment about a rewatch so I’ll get around to that."
2001: A Space Odyssey,lelicaripilica,1.5,0,hu,tá né
2001: A Space Odyssey,dinorocker,0.0,0,hr,go grandpa go!
2001: A Space Odyssey,bear_chan,4.0,0,en,Is it just me or hel 9000s voice is SO FİNEEEE???
2001: A Space Odyssey,pepito73,4.0,0,en,top 7 : FAVËÈÉ
2001: A Space Odyssey,kkksss,4.5,0,sq,like it
2001: A Space Odyssey,cclescopin,4.0,1,fr,au ciné c'est quand même mieux
2001: A Space Odyssey,maybeonemore,4.5,0,en,"So instead of all the other intergalactic travel technology and hybersleep pods, the one prominent thing that's come true is the obnoxious AI overlord - yey future"
2001: A Space Odyssey,fenrhyl,4.0,0,fr,Je m'attendais à un film de SF hyper technique et réaliste et finalement on est plutôt sur un film sensoriel avec par moment une explosion de la logique. C'est donc pas vraiment un film qui peut se critiquer avec des mots. ça reste fou que le film soit sorti avant le premier pas sur la Lune
2001: A Space Odyssey,judemotter123,5.0,0,en,one of the best films of all time
2001: A Space Odyssey,etherealalien,3.0,3,en,I should’ve done drugs first. My mistake.
2001: A Space Odyssey,brian_14,5.0,0,es,"Es tan increíble que esta película se hiciera en 1968 que parece hasta mentira. Kubrick y sus técnicos de efectos especiales reinventaron el género y dieron pie a la ciencia ficción tal y como la conocemos hoy en día. La película es muy lenta en algunos tramos en los que lo único que destaca es la cinematografia, con unos planos que trascienden a nuestras posibilidades. Pero es fascinante si se interpreta como un relato de la evolución del ser humano. A nivel narrativo, compleja y ambigua... A nivel técnico, es probablemente la mejor película jamás hecha por el hombre."
2001: A Space Odyssey,bolche_punk,4.5,0,pt,aconteceu algo parecido cmg uma vez
2001: A Space Odyssey,ev4n__,5.0,1,en,"""In an infinite and eternal universe, the point is, anything is possible."" — Stanley Kubrick The universe is humanity’s cradle. Human existence is made possible by the energy and eternal force of the cosmos. We are part of this vast universe, and each individual is also a part of this immense whole. In other words, we are all interconnected to some extent, forming a collective. Isn’t that romantic and comforting? All suffering is but the wisdom and consciousness of the…"
2001: A Space Odyssey,charliereisman,5.0,2,en,"While I did want to watch this film, I did not want to watch it last night. The pacing of this movie is absolutely atrocious, but it has to be. It just makes sense for a film about space and the beauty of the stars and planets to be slow. The theme of evolution is also not an instantaneous process. Every beat in the film is perfectly “spaced” out to hold that sense of desire where it is. There’s so…"
2001: A Space Odyssey,romthuel,4.5,0,fr,"Je n'ai absolument rien compris, et j'ai adoré ça Le réalisateur me perds totalement, mais savait-il lui-même ce qu'il était en train de faire? La réponse basique est : c'est Stanley Kubrick donc oui ; il sait très bien quelle direction prend son film et où il nous emmène. Ce film m'a donc comme tout le monde j'imagine, profondemment intrigué, d'événements pertubants en passages intrigants. En effet l'œuvre se découpe en 4 parties qui ne semblent en rien liés si…"
2001: A Space Odyssey,carsonwatches,4.0,1,en,"Such an amazing achievement considering all that this film inspired. There would be no Star Wars, Interstellar, or any other major sci-fi films so highly placed in the zeitgeist without 2001. The style and presentation may not be for everyone, but this is a tour de force from Kubrick and an all-time classic, not just in science fiction, but in filmmaking as a whole."
2001: A Space Odyssey,jctindol,4.0,3,en,Need to rewatch because Russ wouldn’t shut up. Really enjoyed the score and Kubrick's vision. Need to read the book to get a better grasp of the plot.
2001: A Space Odyssey,riqaraujo,5.0,0,pt,"Que filme, que experiência, que obra de arte Sem palavras…"
2001: A Space Odyssey,bibi_nebs,4.5,0,fr,"Je pense aux gens qui ont découvert le film quand il est sorti et je !!!!!! La BO est dingue, la cinématographie est incroyable et HAL est absolument terrifiant alors que c’est un point rouge"
2001: A Space Odyssey,amandaglls,5.0,0,pt,"caralho esse filme é insano mano, como na década de 60 os caras tiveram essas ideias do caralho que obra magnífica vsf"
2001: A Space Odyssey,clemenems,4.0,4,fr,Littéralement Among Us
2001: A Space Odyssey,liatier,4.0,0,en,I watched this in college for a film class and thought it was so dumb. I am so dumb.
2001: A Space Odyssey,moonhawk,3.5,1,en,"I felt like every 5 minute scene showing the spaceships, or characters doing stuff, or abstract visuals, with the soundtrack over it and no dialogue, started out profound and inevitably became boring. Like haha ok cool stuff but lets get to the action, the dialogue, the plot. After the 20th time of this I started thinking Kubrick was full of himself. As powerful as the visuals of this movie are, I credit Arthur C Clarke as being the real creator…"
2001: A Space Odyssey,nicolas8coelho,5.0,0,pt,"Filme lendo porém muito marcante, música sensacional e o filme mais imercivo que já vi. Como o Kubrick fez isso aqui em 1968 eu não sei."
2001: A Space Odyssey,geraldinen8,0.0,0,fr,Un grand classique
2001: A Space Odyssey,tfatwsvinyl,2.0,0,en,this movie is why people hate film nerds. does it look really good and cool? yea absolutely. is it one of the most boring movies i’ve ever seen? YES!
2001: A Space Odyssey,d_503,5.0,0,de,Speechless.
2001: A Space Odyssey,navassama,4.5,0,fr,Quelle expérience ! On s’y croirait !
2001: A Space Odyssey,saints04,5.0,0,en,One of the best films ever made. And ever watched. So impressive to consider it's from the sixties. It even happened before the moon landing. Just goes to show how well made it was. Enjoyable at every single second of it. It makes me happy to watch every single time
2001: A Space Odyssey,ossmeister,5.0,0,en,Fantastic Camera work and vfx even for now. Perfect pacing and Crazy good balancing and production.
2001: A Space Odyssey,noahdownunder,5.0,2,fr,"toujours le plus grand film de tous les temps, c'est à cause de ça si je dis s'il te plaît et merci à chatgpt"
2001: A Space Odyssey,grifson,4.5,0,en,This movie is at the same time boring AS HELL and one of the most important masterpiece in the history of art
2001: A Space Odyssey,filmchecklist1,5.0,0,en,Everything is stunning. This came out the year before the moon landing. Hal is one of the most unsettling antagonists in cinema especially in the current climate. I feel like a need a about 7 phds to understand it fully though.
2001: A Space Odyssey,filmescal,1.0,0,pt,to muito triste pq esperava gostar muito desse mas foi decepcionante
2001: A Space Odyssey,yokotacoshi,5.0,1,pt,"Sou japonesa, mas nunca escalei o Monte Fuji. Muitos brasileiros também não se aventuram nas Cataratas do Iguaçu. Tendemos a adiar o que parece ser difícil de alcançar. Por que não assisti a este filme antes? Fiquei muito empolgada com　uma sensação estranha onde a beleza coexiste com o medo do desconhecido e o grotesco. Uma sensação estranha. A humanidade evolui e, finalmente, transcende o transcendente, tornando-se o próprio. E esses seres estão conectados e em loop por algo como barras…"
2001: A Space Odyssey,bar_tonian,4.5,0,af,Space Monkees got me like o _ o I like
2001: A Space Odyssey,namma_117,2.0,0,en,"I wanted to like this movie so bad, but I tend to agree with the assessment of early critics. You need to be smoking some funny smelling cigarettes to fully enjoy this one."
2001: A Space Odyssey,mmedeiros21,4.0,0,en,Hell yeah
2001: A Space Odyssey,jeannebtn,1.5,0,en,Chiant
2001: A Space Odyssey,hazelwitz,5.0,0,en,"It’s been 14 years since I saw this masterpiece, but this was the first time at the cinema. First of all, if you should rewatch any movie at a big screen, this actually might be it. There are some dull scenes on the trip to the moon, and the part with the apes might be a bit too long, but apart from that, every single second of this movie is an absolute joy. Sometimes filled with existential anxiety, but still…"
2001: A Space Odyssey,ccarpiog,3.0,0,so,Xd
2001: A Space Odyssey,keshav777,5.0,0,en,Damn Monolith. Coolest space film I ever seen.
2001: A Space Odyssey,thbooth23,2.5,0,en,i get the point but i didnt really need the whole acid trip to get there.
2001: A Space Odyssey,reyerc,4.0,0,en,"Magnificent collaboration between director Stanley Kubrick and science fiction writer Arthur C. Clarke. Although I wasn't entirely convinced by the acting or the portrayal of 'Hollywood AI', as Meredith Broussard would call it, the ideas, screenplay and special effects certainly made up for it."
2001: A Space Odyssey,bloodyflor,5.0,0,en,bro just imagine being in space completely alone and a robot starts singing Daisy Daisy to you 💀💀💀
2001: A Space Odyssey,antopeyni,5.0,1,en,"Petite projo à la fraîche printanière sur le plus gros écran d’Europe askip, avec les bon vieux Matteo, Mathieu. C’est pour ces soirées que je vis. Third watch for me, and really u did not watch this if on computer or tv like me the first two times which is awesome because the ultimate cinematographic experience is yet to come. So now I wonder. If I told you that God existed, would that be synonymous with the existence of extraterrestrial life intelligence ? I wonder"
2001: A Space Odyssey,northfranco,4.5,0,en,"I still find it amazing that they made a movie about AI in the '60s, plus other things as well"
2001: A Space Odyssey,scarlettmacaron,2.5,0,en,sooo overrated and boring only good things about this is the soundtrack and the cinematography
2001: A Space Odyssey,hayleyyramaa,2.0,0,en,"soooo boring im sorry, didn’t even finish it"
2001: A Space Odyssey,tsujiboi,2.5,1,en,Thanks 2001 for being so boring we could just put it on in the background while we talked and cuddled
2001: A Space Odyssey,killianamb,2.5,0,fr,"Ok, je sais, mais je trouve le film très mid… Très plat, il ne se passe rien alors oui c’est peut-être son but mais c’est d’un grand ennui même si je l’avoue c’est vraiment un film avant gardiste"
2001: A Space Odyssey,juliaverea,3.0,1,af,Am I…. Dumb?
2001: A Space Odyssey,voodoo__doll___,4.0,1,en,Scariest space baby
2001: A Space Odyssey,gjs15,3.0,0,en,I don't get it but it looks cool.
2001: A Space Odyssey,samuel__benh,5.0,0,fr,Mdrrr comment c’est pompé sur Wall-E !
2001: A Space Odyssey,hugeaur,5.0,1,fr,"vu au grand large du grand rex, et autant dire que cette séquence finale demeure toujours autant à l'image de la salle qu'à l'image de la prouesse technique toute entière que parvient à accomplir cet OVNI de l'histoire du cinéma : vertigineuse ♾️"
2001: A Space Odyssey,restinpeacerio,4.5,0,en,"i dont think he can hear us. yeah, im sure we’re ok. what started off as some regular silly scifi movie turns into an unexpected psychological horror. the genre shift hits like a truck. everything went dark in a matter of minutes, goofy songs all of a sudden disappeared, HAL creeped the shit out of me with its human like intonations and mind games. the thought of being in space alone is already anxiety ridden, but having a super advanced…"
2001: A Space Odyssey,sunwnight,4.5,0,en,"I still can't believe there is human in 1968 can imagine a film like this. This film will make you confuse after watching it, but if you think or maybe rewatch it you will get a conclusion from yourself."
2001: A Space Odyssey,jason_cryer,5.0,16,en,"2001: A Space Odyssey is important to me in a way I struggle to express. The first time I saw it was the night my dear great grandfather passed away. I was 15 and my parents, not yet divorced, left for the evening to visit with him; he’d been struggling with Alzheimers in an assisted living home. A rare occasion with the house to myself — and when the opportunity to use the TV and surround sound unimpeded arises, you…"
2001: A Space Odyssey,floweryvoid,4.5,0,en,"It actually takes a lot for a sci-fi movie to impress me, but this one? Mind. Blown. How did Kubrick even come up with the concept of AI for a 1968 release? I know it's hard to keep up, but his genius demands your full attention!"
2001: A Space Odyssey,lottetgh,1.0,0,de,Glaube ich bin eher so der Netflix-liebesschnulzen typ 😂🙃
2001: A Space Odyssey,thumm,4.0,0,en,"First real, full watch. (This review is gonna be an informal placeholder for when I can rewatch it and hopefully get it) Wtf. I mean, I don't even know what to say. I think I'll need to watch it a few more times to really get it. Monkeys, Dudes in Space chilling with ChatGPT 9000, Trippy Space Stuff, Kubrick throws in some perspective distortion at the end because he felt like it, and then a fetus (also in space?). Idk.…"
2001: A Space Odyssey,ayanaami,0.0,1,pt,je me suis endormi 4 fois
2001: A Space Odyssey,angelc9,5.0,0,en,I think I took something before watching this.
2001: A Space Odyssey,revistas_cl,4.0,0,en,4 star but 5 space babies
2001: A Space Odyssey,cbranning_,4.5,0,en,The bone to ship transition was good. 88/100
2001: A Space Odyssey,kitageorge,5.0,0,en,Second watch of this movie needs to be on acid
2001: A Space Odyssey,sonder_son,4.5,0,en,"I'm not going to pretend to be enough of a film critic to explain why this movie is a 10, but if you've seen it you just know"
2001: A Space Odyssey,wowieaoi,3.0,2,en,Kubrick you’re a genius but this is not it brah visually it’s the greatest film of all time but narratively I could write better with the pen between my booty cheeks
2001: A Space Odyssey,r3gulus,4.5,0,ca,HAL 900 tapa la coca no se le vaiga salir el gas
2001: A Space Odyssey,alexakimberlee,0.5,0,en,best nap of my whole life
2001: A Space Odyssey,lucazs,5.0,1,fr,Kubrick deu aula aqui
2001: A Space Odyssey,karldlt,4.5,0,es,"2001: A Space Odyssey 99/100 La transformación de Bowman en el feto de las estrellas da una idea que la humanidad ha alcanzado un nuevo nivel de conciencia y evolución, trascendiendo las limitaciones físicas y adquiriendo una forma de existencia superior. Considerada una de las mejores películas de ciencia ficción de todos los tiempos aborda temas como: la evolución humana, la tecnología, la fragilidad humana, la destrucción y la creación. El mensaje es claro en este film, la humanidad no…"
2001: A Space Odyssey,mair3ad,0.0,7,en,Not realizing the beginning of the movie is pitch black for 3 1/2 minutes & trying to fix it was silly funny hashtag @ Charlie Bear Logey Bear Dom Bear ❤️ When lil bro turns to me the 5th time the monkeys start jumpin around & bothering the tapirs and goes “ it’s so good right “ ? 30 min scene of Dave lookin at the control panel and the incessant beeping 🔥 30 min scene of colors and the thermal camera ❤️‍🔥 Shoulda been more Hal he is cool and swagger 🌼
2001: A Space Odyssey,gzubietaf,5.0,0,ro,Masterpiece.
2001: A Space Odyssey,aossao,3.0,1,en,"This is one of the most important movies in history and the quintessential space film. However, I will not rate its importance and external transcendence. Just the film itself. 1) Visually stunning like nothing I had ever seen before. I do not know how they pulled this off in the 60s. 2) Narratively very mature and open to interpretation. However, it is messy and takes a long time to advance the story in favor of visuals, which can be boring…"
2001: A Space Odyssey,reesejgorman,2.5,0,en,"Really drawn out. Appreciate some of the scenes, art, symbolism. But I understood the message and it took way too much to convey it, not a fan of the super long/drawn out scenes. Insane for its time & so influential to the sci fi movie space."
2001: A Space Odyssey,nboekholder,2.5,0,en,"Visual masterpiece, especially considering the time period it was made in. The plot and development of watching paint dry."
2001: A Space Odyssey,glorydhill,3.5,3,en,Boy what da hell….
2001: A Space Odyssey,timohara05,3.5,1,en,mouth breather core
2001: A Space Odyssey,ryfeeley19,3.5,0,en,It’s mind blowing that this was made in the 60s. It still holds up but is wildly confusing for pretty much the entire last third of the movie. It has some incredibly tense and well acted scenes but there’s over an hour of it with zero dialogue so that leaves something to be desired.
2001: A Space Odyssey,russbarnett,2.0,0,en,"Very advanced for its time. However, it developed too slowly. Total snooze fest. I’m not a fan. No plans to watch it again. My favorite part was when it finally ended"
2001: A Space Odyssey,lolabell16,5.0,0,en,I hope I never have to use a zero-gravity toilet.
2001: A Space Odyssey,matheuscmartins,5.0,13,pt,"O ser humano é muito pequeno, frágil e limitado. É a partir dessa premissa que Kubrick desenvolve a odisseia da humanidade e de sua evolução. No primeiro segmento, há a ilustração da aurora do homem, do homem concebido em sua natureza selvagem, que sofre nas mãos de outros predadores e que não nutre profundos sentimentos pelos iguais. Eis que uma peça estranha surge no meio deles, um monolito, uma tela escura, um auxílio que definitivamente não é deste mundo, para…"
2001: A Space Odyssey,selfishboy,5.0,0,pt,dope
2001: A Space Odyssey,toasterbones,5.0,0,en,This movie broke my brain. Several times in fact. The sheer madness of the ingenuity is staggering. I’m gonna have to watching it about 8 more times and report back on how good the actual story is.
2001: A Space Odyssey,jadevy,2.5,1,pt,fotografia bonita mas achei chatinho e não captei o conceito
2001: A Space Odyssey,lauxfilm,4.5,0,cy,Oh my lawd
2001: A Space Odyssey,cemeyers,3.5,0,en,My mood completely turned when he walked into the bathroom from The Shinning. It’s obviously masterfully stunning.
2001: A Space Odyssey,guuuiiiii,3.5,0,pt,"Kkkkkk não entendi nada, mas esse filme tem a melhor cinematografia que eu já vi, muito louco."
2001: A Space Odyssey,misenscenequeen,5.0,0,en,Best element of narrative? Camera in the astronaut’s POV and we hearing his labored breathing stuck inside that suit.
2001: A Space Odyssey,matheus08_,5.0,0,pt,melhor experiência cinematográfica já produzida por um homem
2001: A Space Odyssey,banto6,1.5,2,en,Three cool ideas and sequences scattered among 2.5 hours of some of the most agonizingly slow and boring scenes. The only reason this is getting more than 1 star is for the monkeys in the beginning. There should have been more monkeys.
2001: A Space Odyssey,franfroeh,4.0,0,en,took me about three weeks to finish this but the cinematography is genuinely life changing
2001: A Space Odyssey,ajkloth,3.0,0,en,Interesting at points but mostly boring. I understand why it was impressive in the 1960s but nowadays it doesn’t have much of an impact.
2001: A Space Odyssey,guacamore,3.5,0,en,A symmetry compulsive’s dream and a migraine sufferer’s nightmare
2001: A Space Odyssey,isadoraglick,2.0,1,en,this movie is just slow mos of shaceships and dramatic music for like 2 hours NOTHING HAPPENS OH MY GOD the film clearly self identifies as being revolutionary so much that it actually convinces viewers into thinking it is saying something interesting and on top of that there is not a single. human interaction with any substance or interest everyone is devoid of character and personality normalize having a flipping plot arc brother 2 stars for the monkeys and for hal.
2001: A Space Odyssey,bbrl597,3.0,0,en,"Name: 2001: A Space Odyssey Date: 15/03/25 Rating: 6/10 Synopsis: Top secret space mission puts the main astronauts and their super computer against each other; the computer is said to never had made a mistake, but when it is believed that it has, it tries to prevent the humans from shutting it down. Pros: 1. The score is fantastic 2. Some of the bright colours in contrast to the black of space is awesome 3. The film is really ambitious…"
2001: A Space Odyssey,chaboiloi,5.0,0,de,HOW DOES KUBRICK DO IT
2001: A Space Odyssey,robinfire110,3.5,1,en,"Alright look, I'm going to be blunt, I didn't really like this all that much. That's apparently blasphemy, but man is this a hard movie to sit through. I really like aspects of this movie, I really do. It's shot super well, it's really pretty, the effects hold up tremendously, I like the small snippets of dialogue and concrete plot and I like the idea of this movie. But my gosh, the large majority of it is just nothing. I'm…"
2001: A Space Odyssey,mxlco,3.5,0,pt,"Mesmo depois de todo esse tempo ainda é um filme bem moderno. Sobre a história, achei meio entrecortada demais por momentos muito longos sem nada se desenvolvendo (que mesmo servindo para apresentar a dinâmica desse universo, deixa o filme bem menos interessante), além disso, mesmo com um filme de 2 horas, pareceu faltar metade da história pra contar. No fim, acho que foi só o primeiro filme de ficcao cientifica espacial que os EUA vem copiando e colando ano após…"
2001: A Space Odyssey,dallasyeatts,4.0,1,en,"it took me 3 attempts and 10 years but I finally completed the odyssey that is finishing this movie previously, I’d been too distracted by my phone during scenes with minimal dialogue (there’s a lot). I can see the irony"
2001: A Space Odyssey,mxq_q,3.5,0,en,Im disappointed because obviously the most of the greatest actors and directors consider this movie is the best of all time. My expectations were on the sky. First of all this movie pacing is so slow like really slow and if you skipped the first hour and half no problem you can continue you wouldn't face any problems. It's just so boring for me and I think anyone in my age wouldn't like it because of that. And the idea…
2001: A Space Odyssey,beacanha,4.5,1,en,I was gonna say wtf but then I remembered it was a Kubrick movie
2001: A Space Odyssey,_cowan_,3.0,0,tl,nap time
2001: A Space Odyssey,haileys1,3.5,0,en,i guess boys really do go to jupiter to get more stupider
2001: A Space Odyssey,guidote,3.5,0,es,"Un clásico, una banda sonora iconica y muy adelantada para su época. Imposible de ver en un avión."
2001: A Space Odyssey,aya_thetiger,4.0,0,en,not enough apes
2001: A Space Odyssey,eldritchcluster,1.5,2,en,Was not a fan of this one sorry guys</3 wanted to like it but it is just not for me
2001: A Space Odyssey,suleyman_metin,5.0,4,tr,"beni kubrick kadar hiçbir sanatçı bu denli heyecanlandıramıyor. yıllar sonra sinemada tekrar izledim ve aynı heyecan, aynı duygular… itusinema<3"
2001: A Space Odyssey,domdaloia,3.5,0,en,"Yes, interesting."
2001: A Space Odyssey,pinkypop,3.0,0,en,"So cool, amazing soundtrack, but I find it hard to believe that everyone who raves about how good this movie is doesn’t start to get a little bored during those LONG ASS SCENESSSS omgggg"
2001: A Space Odyssey,sinnomre,2.0,0,ar,بعيدا عن كل شي الفلم هذا اعتبره عقاب لأي احد يشوفه بزمن السرعة
2001: A Space Odyssey,underc0verlover,5.0,0,fr,C’était magnifique !!!!!! Magnifique !!!!!! comment c’est possible de créer un film comme ça en 1968!!!!! 1968!!!!!!! kubrick est trop trop fort c’est une dinguerie j’avais l’impression de vivre une exposition limite j’étais plus au cinéma mais au musée c’était trop beau!!!!!!!!!!!
2001: A Space Odyssey,ab_1jid,3.5,0,en,"For me, one of the best space films in all respects, and directed by the great Quberk, who made this film wonderful, and the story, which is considered the first of its kind in terms of rebellious artificial intelligence, and these visual effects in a year like this, is very difficult and wonderful."
2001: A Space Odyssey,shotsbyaris,4.5,0,en,"If you think that this masterpiece is 50 plus years old and stil is like a space documentary , that says it all. Too notch cinematography by the master . Half a star because is a very slow movie for someone who isn't so much into the classics"
